event_id,user_id,timestamp,event_type,url
9d32f82c-69c2-4f88-9722-bd9f21713aa3,32549,2024-12-13 03:34:10,in-page,https://myfrontsite.com/home
15b2814e-777a-408d-ad8e-4ba4a82ef3ee,19563,2024-12-13 03:35:32,in-page,https://myfrontsite.com/buy-product
e0e1a53c-a7a6-44c8-8144-2529bd4b42dc,48986,2024-12-13 03:37:29,in-page,https://myfrontsite.com/contact
b3b49352-1b5e-4a52-849b-654ab817b66b,16232,2024-12-13 03:38:33,conversion,https://myfrontsite.com/contact
29ba3556-2ef9-43ad-a074-30a58bebdf68,47732,2024-12-13 03:39:31,in-page,https://myfrontsite.com/home
e4a1621d-e991-443c-8a82-f2f15b1cb0c6,96346,2024-12-13 03:40:44,conversion,https://myfrontsite.com/display-product/2
618b84b7-c4d5-44e8-96dc-d1ac605262b9,30040,2024-12-13 03:42:19,in-page,https://myfrontsite.com/display-product/2
b6a6ee65-73a2-4d3b-ba43-113b0d84a904,22850,2024-12-13 03:43:46,conversion,https://myfrontsite.com/contact
1b9fdda2-0ee8-4fb2-a7a2-10f6bf8f47f6,61284,2024-12-13 03:44:35,conversion,https://myfrontsite.com/buy-product
779acafa-5fc4-4c91-8438-f390a43790e9,15483,2024-12-13 03:45:11,in-page,https://myfrontsite.com/buy-product
9fc721ea-8b72-47f7-b5c3-e9d4c61f221d,38252,2024-12-13 03:47:10,in-page,https://myfrontsite.com/checkout
3288cf2c-4946-4f4a-9d01-3954346551fa,66826,2024-12-13 03:49:02,conversion,https://myfrontsite.com/checkout
3e2c17c4-2518-45bc-82c5-ed05872ca5a9,38252,2024-12-13 03:50:03,conversion,https://myfrontsite.com/home
f6210c46-b817-42d0-a019-023129f6d8b4,65429,2024-12-13 03:50:37,in-page,https://myfrontsite.com/contact
b9c81d19-cfed-4a52-90c7-ac3061961a9f,37016,2024-12-13 03:50:52,conversion,https://myfrontsite.com/checkout
b07fc340-ac0d-4211-bc9b-322879ac63a8,15483,2024-12-13 03:52:25,in-page,https://myfrontsite.com/checkout
ad2eb73c-f592-486d-bd12-689f9c1f2eca,48986,2024-12-13 03:52:59,in-page,https://myfrontsite.com/buy-product
27e8d508-5e9a-4c02-b2cf-abd9ffc9515d,92512,2024-12-13 03:53:29,end_session,https://myfrontsite.com/home
2ea4a846-4c20-4304-969f-88abe0d40708,61284,2024-12-13 03:55:01,conversion,https://myfrontsite.com/home
c809ab05-951d-455d-9696-6b72bad1e661,22850,2024-12-13 03:56:42,conversion,https://myfrontsite.com/home
0c5186db-9e59-4f13-aa76-624ced120a78,38252,2024-12-13 03:58:35,in-page,https://myfrontsite.com/buy-product
5167f1f9-2603-4fab-b19e-c8e1eb6e5ac8,61284,2024-12-13 03:59:29,in-page,https://myfrontsite.com/display-product/1
a097bcb0-d761-4093-9a98-e63d1e5faf2b,19563,2024-12-13 04:00:25,conversion,https://myfrontsite.com/display-product/2
a01f79ad-4a5a-4f5d-923e-771101ca80e7,66826,2024-12-13 04:01:35,conversion,https://myfrontsite.com/display-product/1
8079fef5-e8e1-4b21-a608-66aa96dc0748,68620,2024-12-13 04:03:12,in-page,https://myfrontsite.com/display-product/1
6df439a9-0b65-470b-b1f1-5189668adf2a,16232,2024-12-13 04:04:39,in-page,https://myfrontsite.com/buy-product
d02d16a4-0d60-471e-b653-273cbe4725ff,65429,2024-12-13 04:06:04,in-page,https://myfrontsite.com/checkout
fb2ce982-6f47-4410-8a64-60915614d802,15483,2024-12-13 04:07:50,in-page,https://myfrontsite.com/checkout
76660cbb-22ac-4162-b674-ae93ce059609,68620,2024-12-13 04:08:11,conversion,https://myfrontsite.com/search-products
56a647ca-44db-4f03-a1f9-7fb06aed7e80,31243,2024-12-13 04:09:09,start_session,https://myfrontsite.com/search-products
e5e8c17f-bd22-4ffd-9871-72efce44da9e,94405,2024-12-13 04:10:43,in-page,https://myfrontsite.com/display-product/2
fa62098f-b1de-47a8-8979-b5b76b3abe41,62972,2024-12-13 04:11:56,end_session,https://myfrontsite.com/search-products
41679327-4990-41d2-b2fc-4913d8a5fbbb,47732,2024-12-13 04:12:28,conversion,https://myfrontsite.com/checkout
5ff79f19-68e2-4181-a33c-9417fb5034ac,68620,2024-12-13 04:12:41,end_session,https://myfrontsite.com/contact
d434ff79-3855-408e-8109-827c1763a1c9,96346,2024-12-13 04:13:13,end_session,https://myfrontsite.com/search-products
34eeed0e-0621-47f4-ad5d-c3e3147363c8,22850,2024-12-13 04:13:47,in-page,https://myfrontsite.com/display-product/1
6a76f2cb-57b4-4aeb-aeac-a6ac93fb9778,37016,2024-12-13 04:15:40,conversion,https://myfrontsite.com/search-products
56cd5d87-6392-4bfe-a190-f5de97a6f997,61284,2024-12-13 04:16:18,conversion,https://myfrontsite.com/display-product/2
9a88fa95-b02e-4ce9-9b41-b644107e4c16,47732,2024-12-13 04:17:03,conversion,https://myfrontsite.com/buy-product
2ee6ed81-1d87-4aee-9be2-68178a8ec346,32549,2024-12-13 04:18:10,end_session,https://myfrontsite.com/search-products
6b88a260-ba14-4b7a-b573-76e5e8e864fd,47732,2024-12-13 04:19:54,conversion,https://myfrontsite.com/contact
036eefa7-6c19-4ec7-be11-be253d77cbf5,86713,2024-12-13 04:21:08,conversion,https://myfrontsite.com/display-product/2
366714bf-8b06-469a-bd6e-a652737507c8,19563,2024-12-13 04:21:20,conversion,https://myfrontsite.com/checkout
aad1805e-6214-4dff-8492-8138eadd353e,48986,2024-12-13 04:21:23,conversion,https://myfrontsite.com/contact
9b3a198c-20f2-4d31-ba31-1579ae5ad87c,68620,2024-12-13 04:23:22,in-page,https://myfrontsite.com/search-products
2ce59579-136b-4f92-895e-36bce5643d39,68620,2024-12-13 04:24:14,conversion,https://myfrontsite.com/display-product/2
7088a9c7-a60b-4484-b4de-811492330be6,94405,2024-12-13 04:26:07,in-page,https://myfrontsite.com/search-products
a44766bf-9293-4d0d-a9b7-7f9e6b3b85e7,16232,2024-12-13 04:27:15,in-page,https://myfrontsite.com/contact
d81045dd-7b83-43c0-8e9e-a2892e3d2dd2,65429,2024-12-13 04:28:43,in-page,https://myfrontsite.com/buy-product
1d65352b-c1af-4ba1-96f0-d1715f275d2a,31243,2024-12-13 04:28:52,start_session,https://myfrontsite.com/checkout
954c88fd-2117-4855-b65d-a52676b2a0cd,61284,2024-12-13 04:30:00,conversion,https://myfrontsite.com/search-products
23fcf811-af82-4286-aead-a6547050cc20,68620,2024-12-13 04:31:38,in-page,https://myfrontsite.com/checkout
46c95919-e475-4406-9f80-27cb73a8c806,31243,2024-12-13 04:32:35,conversion,https://myfrontsite.com/buy-product
1b428560-25f9-484c-8e48-b1d3c42a3d11,66826,2024-12-13 04:32:37,in-page,https://myfrontsite.com/buy-product
0422500e-691e-4846-9697-e2b3a027a676,32549,2024-12-13 04:33:24,in-page,https://myfrontsite.com/buy-product
5d43a46c-7a05-4adb-af71-354362b98235,68620,2024-12-13 04:33:56,end_session,https://myfrontsite.com/buy-product
87582c5b-045c-4533-8204-cb52491129e5,61284,2024-12-13 04:35:50,in-page,https://myfrontsite.com/display-product/1
05a54c69-d5e9-4b30-96a2-86b5fdfbe7d6,19563,2024-12-13 04:36:32,conversion,https://myfrontsite.com/search-products
4b460960-22f3-49f3-b65a-01b2074d3df6,32549,2024-12-13 04:38:32,conversion,https://myfrontsite.com/home
73ddeb55-f179-4f80-a1a0-04491e5b6286,48986,2024-12-13 04:39:13,end_session,https://myfrontsite.com/contact
b36ab6e5-b365-4d4d-a31c-043ecc5ae6d2,47732,2024-12-13 04:40:12,in-page,https://myfrontsite.com/checkout
b6008878-cf1f-4cb1-b8fc-8f9abbf6c056,61284,2024-12-13 04:41:35,conversion,https://myfrontsite.com/buy-product
0645d662-58f5-4402-8902-d45816d89903,22850,2024-12-13 04:42:22,start_session,https://myfrontsite.com/buy-product
804325be-50f8-4bb9-b3f8-bd4cb78738ab,62972,2024-12-13 04:42:32,in-page,https://myfrontsite.com/contact
0a442f34-98a5-498b-8d7d-5f3476beba4a,38252,2024-12-13 04:44:20,in-page,https://myfrontsite.com/buy-product
077f01a9-0594-4045-858e-fdbf41c44e7f,96346,2024-12-13 04:45:10,in-page,https://myfrontsite.com/checkout
9a59b260-dfaa-42a5-a1d5-cee940a15bb5,92512,2024-12-13 04:45:32,in-page,https://myfrontsite.com/buy-product
2e8270e2-fc1c-4be4-a540-07e99bc5c17c,94405,2024-12-13 04:45:39,in-page,https://myfrontsite.com/contact
2561ad30-79e4-4b2b-91ce-8dfaa6beb9fb,65429,2024-12-13 04:46:06,in-page,https://myfrontsite.com/display-product/1
44909afd-c421-4d52-a5ff-2c0d8944782f,96346,2024-12-13 04:46:14,in-page,https://myfrontsite.com/home
e24b87f0-cc1f-461e-8b95-e95684e2fff7,37016,2024-12-13 04:47:52,conversion,https://myfrontsite.com/checkout
909466f3-ca05-41fb-8155-fcbfcefee5c0,61284,2024-12-13 04:49:20,start_session,https://myfrontsite.com/search-products
4af6b7ad-ea43-4c41-ba93-76a434bfcdc5,96346,2024-12-13 04:49:55,in-page,https://myfrontsite.com/checkout
e6a274bf-a7fc-4e9d-89a8-31cf254683f0,94405,2024-12-13 04:51:20,conversion,https://myfrontsite.com/checkout
863b4430-bfa1-46db-9da6-9c68f5cd7fd3,15483,2024-12-13 04:52:02,conversion,https://myfrontsite.com/contact
be1039c6-e72c-41df-bd2e-691f5c6f5cd5,16232,2024-12-13 04:53:27,in-page,https://myfrontsite.com/contact
77e26770-9aa2-47ba-9118-20c7f85c689d,31243,2024-12-13 04:54:06,in-page,https://myfrontsite.com/checkout
0626afc2-2a91-4851-a48e-ebab2a5325cf,48986,2024-12-13 04:55:29,in-page,https://myfrontsite.com/display-product/2
4986b167-b2e4-4762-aed0-d1b76cbd3f30,37016,2024-12-13 04:56:26,conversion,https://myfrontsite.com/display-product/1
f247a45a-4f3d-4d43-b45e-4d51132a3ece,19563,2024-12-13 04:57:36,in-page,https://myfrontsite.com/display-product/1
d4de5521-a263-4736-8dfe-67e0b0322236,32549,2024-12-13 04:57:50,in-page,https://myfrontsite.com/display-product/2
1479469e-a43e-4927-93fd-a1291200fbc4,68620,2024-12-13 04:59:23,in-page,https://myfrontsite.com/display-product/2
3f30eb59-d9ad-4dc3-8094-3e7ecf688400,48986,2024-12-13 04:59:26,conversion,https://myfrontsite.com/search-products
98681dad-996f-4c2f-86df-a5f738853327,66826,2024-12-13 05:00:40,end_session,https://myfrontsite.com/search-products
c1f9488b-0db0-4e6f-b557-3dd7e4d7dc63,96346,2024-12-13 05:01:20,in-page,https://myfrontsite.com/checkout
8c0d0cca-8ae0-4f34-8c25-f53909f80f65,22850,2024-12-13 05:02:35,conversion,https://myfrontsite.com/display-product/2
73a40626-5dbc-476c-a7eb-81c5d57a6feb,66826,2024-12-13 05:03:40,in-page,https://myfrontsite.com/buy-product
9933a66c-6244-4cc8-8fb6-9d5b34ac65f2,92512,2024-12-13 05:04:48,end_session,https://myfrontsite.com/display-product/1
82ab91b0-7145-48f9-8f03-9a26ed49b75a,65429,2024-12-13 05:06:12,conversion,https://myfrontsite.com/contact
6965eac1-6cc7-4a93-ae9f-a33cd1d70701,61284,2024-12-13 05:06:51,start_session,https://myfrontsite.com/home
0200ee1b-67bf-4ec0-836d-ea3fc7610d4e,68620,2024-12-13 05:08:30,end_session,https://myfrontsite.com/home
473edb53-dd60-4e3a-9c52-8f09cb3b8bfd,65429,2024-12-13 05:09:48,conversion,https://myfrontsite.com/home
51d68f37-fec6-470f-843a-f3879b7f5462,48986,2024-12-13 05:09:57,conversion,https://myfrontsite.com/display-product/1
5b485b8d-3571-45cb-96ce-9a6f87b9fa01,65429,2024-12-13 05:11:50,in-page,https://myfrontsite.com/buy-product
086dd896-ea68-447c-99e4-bc979729c474,86713,2024-12-13 05:13:06,in-page,https://myfrontsite.com/display-product/2
60539002-2e60-4268-94c7-b370b3ce3911,47732,2024-12-13 05:14:29,start_session,https://myfrontsite.com/display-product/2
b0ca6cf5-2824-46d2-9195-ae1c727a0484,38252,2024-12-13 05:15:32,end_session,https://myfrontsite.com/display-product/2
f4f08dce-3895-4ca1-be58-89c91b9d842b,16232,2024-12-13 05:17:07,in-page,https://myfrontsite.com/buy-product
66a10889-705b-4033-a76e-2e164b5903db,31243,2024-12-13 05:18:35,conversion,https://myfrontsite.com/checkout
97c1b7ee-b601-48ef-8e8b-eb372389cb05,47732,2024-12-13 05:19:12,conversion,https://myfrontsite.com/display-product/2
40433a0d-a68c-4a30-b8a2-1da7a69d4e1d,68620,2024-12-13 05:20:36,in-page,https://myfrontsite.com/home
2a214fc6-a1b0-470f-86e6-54652fe93300,66826,2024-12-13 05:21:32,end_session,https://myfrontsite.com/checkout
c6b696ec-e768-4397-acae-853c6883cb34,68620,2024-12-13 05:22:36,conversion,https://myfrontsite.com/contact
157f8f61-0d2b-47e4-8bb5-363ea9941cc2,48986,2024-12-13 05:22:54,conversion,https://myfrontsite.com/display-product/1
a506647f-bef0-44e8-9cd6-d42997b1705f,92512,2024-12-13 05:22:55,in-page,https://myfrontsite.com/home
4c7adf26-efa4-47bc-89d9-564f28878f05,65429,2024-12-13 05:24:13,in-page,https://myfrontsite.com/search-products
b256d498-b4bd-4426-83ce-1e37556d1ddf,32549,2024-12-13 05:25:27,conversion,https://myfrontsite.com/display-product/2
caf86549-0507-457c-9a87-aa63c121b374,22850,2024-12-13 05:27:07,conversion,https://myfrontsite.com/buy-product
fe1937aa-9f6b-4b3b-9fac-9ae0fc8368b1,38252,2024-12-13 05:27:26,start_session,https://myfrontsite.com/checkout
96a1d7c7-679e-4734-b2f6-e0f8f39bb006,22850,2024-12-13 05:29:13,conversion,https://myfrontsite.com/buy-product
783ef7b0-e1a7-4f06-a1c7-c5bf6481d6ed,31243,2024-12-13 05:31:04,in-page,https://myfrontsite.com/display-product/2
dc26e828-e95b-470e-a7b2-ad02bbf199de,22850,2024-12-13 05:31:36,start_session,https://myfrontsite.com/contact
5c178ad3-0a4c-43c9-896f-016415b6e49d,37016,2024-12-13 05:32:31,conversion,https://myfrontsite.com/buy-product
461f37e0-c291-408d-a0ab-777652e2b319,66826,2024-12-13 05:32:32,conversion,https://myfrontsite.com/display-product/2
54d1a30a-4450-4ed3-92a2-afef1cd4375d,61284,2024-12-13 05:33:24,conversion,https://myfrontsite.com/display-product/1
f03dc8dc-d4e7-4855-a614-a216fcc0b0e9,15483,2024-12-13 05:35:20,start_session,https://myfrontsite.com/display-product/1
2b625170-f396-4c8b-97ad-52674cb6610c,48986,2024-12-13 05:36:36,end_session,https://myfrontsite.com/display-product/1
c1cd07f7-80ce-4d63-9032-ce2a36d09638,94405,2024-12-13 05:37:52,in-page,https://myfrontsite.com/buy-product
5ea98849-8b8a-460b-b1ca-83471f88b921,65429,2024-12-13 05:39:42,in-page,https://myfrontsite.com/display-product/1
071f59dc-4759-4fb1-be27-edce09074627,65429,2024-12-13 05:41:04,conversion,https://myfrontsite.com/search-products
178fed1c-10f8-4ccf-a140-3bb71aaa98fa,38252,2024-12-13 05:42:14,in-page,https://myfrontsite.com/buy-product
fe25a8cb-543f-4ee2-b98a-69d01d9a9e60,16232,2024-12-13 05:43:11,conversion,https://myfrontsite.com/search-products
c322a41c-3adc-456a-acfb-3c71a8d9a6f7,65429,2024-12-13 05:43:55,in-page,https://myfrontsite.com/home
dcc73b5a-7b60-4568-bed5-6850b874d99f,61284,2024-12-13 05:44:19,conversion,https://myfrontsite.com/display-product/2
c96e3d6e-a942-47a6-a5c1-fbf4542a0646,92512,2024-12-13 05:44:47,in-page,https://myfrontsite.com/display-product/1
27776a56-9177-4bc6-90d6-65399757aabe,86713,2024-12-13 05:46:10,conversion,https://myfrontsite.com/checkout
cf56cee0-79bb-4b2f-be6f-a301e529c8c2,19563,2024-12-13 05:46:33,in-page,https://myfrontsite.com/search-products
9e6578ac-2dca-421d-b2d9-69c65c190ce1,22850,2024-12-13 05:46:54,conversion,https://myfrontsite.com/search-products
b7fa77b3-5585-45df-9512-efecfa1919f0,19563,2024-12-13 05:48:27,in-page,https://myfrontsite.com/contact
81be7715-9abd-479f-91ec-79a12e98b42d,16232,2024-12-13 05:48:33,conversion,https://myfrontsite.com/display-product/2
31ff9849-12e3-4da1-9e37-d6a8b540a387,38252,2024-12-13 05:49:18,in-page,https://myfrontsite.com/buy-product
88eeddb9-d96a-4fff-be7a-f3ed1d1e2231,92512,2024-12-13 05:49:35,end_session,https://myfrontsite.com/home
504afa67-f579-4f7f-ae06-f8bdb5b048cc,47732,2024-12-13 05:50:39,conversion,https://myfrontsite.com/display-product/2
b3246231-cf9c-4b70-898b-849cab7744e3,68620,2024-12-13 05:51:03,in-page,https://myfrontsite.com/display-product/1
4f410500-770c-482d-af3f-90177a50fe0d,86713,2024-12-13 05:51:50,end_session,https://myfrontsite.com/home
d810e875-8dcd-4126-bf0b-5e8b2886e1e7,86713,2024-12-13 05:52:49,start_session,https://myfrontsite.com/display-product/2
cf164827-fe80-4999-9162-c4c93004a224,66826,2024-12-13 05:53:33,in-page,https://myfrontsite.com/search-products
6fa0940c-f837-4e48-98f7-ce541c70d0be,31243,2024-12-13 05:53:42,in-page,https://myfrontsite.com/search-products
ae4d01bf-bdc9-48b5-aee2-40df09686102,94405,2024-12-13 05:55:08,in-page,https://myfrontsite.com/contact
382e16c0-511b-4e2f-86c4-f6abc08d8835,86713,2024-12-13 05:55:52,in-page,https://myfrontsite.com/buy-product
b387cfb5-aa32-4f0b-b03f-4043b4585961,92512,2024-12-13 05:56:22,conversion,https://myfrontsite.com/display-product/2
96e05644-58d0-4e90-b329-60c8d9c546c6,96346,2024-12-13 05:57:55,conversion,https://myfrontsite.com/search-products
bd680a68-f8d5-47c2-acd2-3f229abc2341,19563,2024-12-13 05:59:30,in-page,https://myfrontsite.com/display-product/1
e45f1e3e-5ed8-4dba-b718-383b3087bf0c,32549,2024-12-13 06:00:25,start_session,https://myfrontsite.com/checkout
6f8663f6-66b2-478a-b96b-a8068bd5ce5c,30040,2024-12-13 06:02:10,conversion,https://myfrontsite.com/search-products
e6b58b23-5434-40e6-b989-acaac30314cb,61284,2024-12-13 06:03:55,conversion,https://myfrontsite.com/home
4f91278f-9400-463e-85d0-1ba45206f7d8,62972,2024-12-13 06:05:25,conversion,https://myfrontsite.com/home
ba8eeeb4-5fa9-4cff-ab6a-2350b3984cda,22850,2024-12-13 06:05:57,start_session,https://myfrontsite.com/checkout
8085f9ec-0427-4d48-8e4e-577726e8ccb6,30040,2024-12-13 06:06:16,conversion,https://myfrontsite.com/display-product/1
875c4300-ad59-4d56-a635-69a521f83e86,65429,2024-12-13 06:06:18,conversion,https://myfrontsite.com/search-products
a5eaae41-b0dc-4e7f-9c9b-8c97d5e66b1a,94405,2024-12-13 06:08:05,conversion,https://myfrontsite.com/contact
27dc0144-9675-421f-8723-054839f53df7,65429,2024-12-13 06:08:14,conversion,https://myfrontsite.com/buy-product
443e20ca-d96b-4d9f-97bb-68a71d600849,38252,2024-12-13 06:08:26,in-page,https://myfrontsite.com/display-product/1
c5fbbc00-4448-441a-b909-fb85eabd564a,96346,2024-12-13 06:09:32,in-page,https://myfrontsite.com/display-product/2
cebf7c12-e4c5-4e54-9d4d-52dad734ef3a,65429,2024-12-13 06:10:46,in-page,https://myfrontsite.com/contact
96ccb608-e146-4437-9aa4-11bc1754b06f,37016,2024-12-13 06:12:33,in-page,https://myfrontsite.com/checkout
eadceed9-f3b2-4751-aada-dae12eabd1fb,48986,2024-12-13 06:13:11,conversion,https://myfrontsite.com/display-product/1
a215af8b-41a1-4148-9ac7-6f0e665689fa,96346,2024-12-13 06:14:45,in-page,https://myfrontsite.com/display-product/2
0c360352-7b6b-4ec1-8a52-06503af9d992,86713,2024-12-13 06:15:09,conversion,https://myfrontsite.com/buy-product
4f9a13c3-6e5e-45f1-8338-47b4aa452507,37016,2024-12-13 06:15:20,end_session,https://myfrontsite.com/home
9cb07021-abb6-49e4-98c3-14fa73938c2e,96346,2024-12-13 06:17:02,conversion,https://myfrontsite.com/display-product/2
23427a13-34a3-4437-960a-ff73a7671742,32549,2024-12-13 06:18:11,in-page,https://myfrontsite.com/checkout
055363a4-426e-4e50-9003-6f4f017081d0,61284,2024-12-13 06:19:56,conversion,https://myfrontsite.com/display-product/1
ac89e45b-9409-48fb-94a0-b822e09d3bf5,47732,2024-12-13 06:20:24,conversion,https://myfrontsite.com/buy-product
a588d7b3-fe22-42a5-87a6-7090768be0b2,47732,2024-12-13 06:20:34,conversion,https://myfrontsite.com/search-products
81d110df-4dfa-43b3-97c0-2734e658e0e2,62972,2024-12-13 06:22:10,conversion,https://myfrontsite.com/home
a02af3b2-8638-4acd-8a01-3222266f64cc,38252,2024-12-13 06:23:43,in-page,https://myfrontsite.com/display-product/2
b0248e9d-7518-428a-82c0-dcadc565b985,62972,2024-12-13 06:24:16,conversion,https://myfrontsite.com/search-products
faa6fce2-3a17-4940-9da8-f0ffad6cfb35,61284,2024-12-13 06:26:07,in-page,https://myfrontsite.com/buy-product
49e0bec2-799d-4de4-b25c-290fc46fa77a,86713,2024-12-13 06:27:26,in-page,https://myfrontsite.com/contact
1ba70fb6-456b-4ece-b4a6-4f9115563f6d,86713,2024-12-13 06:27:44,conversion,https://myfrontsite.com/buy-product
0601c5c7-0637-4a66-b267-b71b4a3b174c,22850,2024-12-13 06:28:48,start_session,https://myfrontsite.com/display-product/2
ef45f315-842d-44fa-a3db-b2b2a579461a,86713,2024-12-13 06:30:38,in-page,https://myfrontsite.com/contact
3b6468a6-a942-417f-97f5-92b2d2471f0d,65429,2024-12-13 06:31:20,in-page,https://myfrontsite.com/checkout
252dfaf3-3d90-4b3d-8335-9aa2fcd4999f,16232,2024-12-13 06:33:07,in-page,https://myfrontsite.com/checkout
08738a71-caa5-4118-afe6-836d4805262d,66826,2024-12-13 06:33:52,conversion,https://myfrontsite.com/checkout
7f5fa7fb-1cd6-414c-a0ab-1b8f70f50aee,32549,2024-12-13 06:35:42,conversion,https://myfrontsite.com/checkout
49d62570-989b-468e-8b76-338791651b7f,15483,2024-12-13 06:35:52,start_session,https://myfrontsite.com/buy-product
dffd287c-8f94-44ad-a69a-90b8dfac28aa,30040,2024-12-13 06:35:55,start_session,https://myfrontsite.com/checkout
ee35c96f-0c88-4215-afff-8b0333aa145c,61284,2024-12-13 06:37:01,in-page,https://myfrontsite.com/display-product/1
0d85d744-2c3b-4aa6-85cd-eec249e1f195,38252,2024-12-13 06:38:59,in-page,https://myfrontsite.com/display-product/2
7a140e61-fb97-4d1d-9e4b-f66d9a1d1578,16232,2024-12-13 06:39:55,conversion,https://myfrontsite.com/contact
1b6716d7-e9ba-4e30-ae38-ec2caacdc918,65429,2024-12-13 06:41:50,start_session,https://myfrontsite.com/search-products
238f944c-fe87-4938-9d3f-d05f636232bc,86713,2024-12-13 06:43:03,in-page,https://myfrontsite.com/search-products
b32a1f22-3652-42c7-8855-f83ee854cf08,61284,2024-12-13 06:44:02,conversion,https://myfrontsite.com/search-products
62ab9b46-b0cc-49ef-830a-e17d884d4f8a,66826,2024-12-13 06:44:32,conversion,https://myfrontsite.com/display-product/1
750e89fc-cd6d-4783-a790-e00a9a899055,16232,2024-12-13 06:45:09,conversion,https://myfrontsite.com/display-product/2
66a06109-0118-4190-9cd0-bf1e339a2f05,68620,2024-12-13 06:45:37,conversion,https://myfrontsite.com/search-products
f06566e7-8d35-45e3-9458-e85a941b1049,38252,2024-12-13 06:46:52,conversion,https://myfrontsite.com/display-product/1
d3caec73-4793-403c-92c8-48f798f56249,19563,2024-12-13 06:47:36,in-page,https://myfrontsite.com/display-product/1
e10f9ec8-13cf-4219-8548-0ff48899c4a0,92512,2024-12-13 06:48:26,in-page,https://myfrontsite.com/home
61103ba5-0bc1-433a-adf1-c660a58ec558,37016,2024-12-13 06:48:36,conversion,https://myfrontsite.com/checkout
8f859c78-d71d-4dcc-af4a-974a20d25c08,31243,2024-12-13 06:49:16,in-page,https://myfrontsite.com/display-product/1
c02e4bec-509f-4a85-9f32-39bb746cd841,47732,2024-12-13 06:51:04,conversion,https://myfrontsite.com/contact
4bdf75d6-79a5-4c2b-add8-6e1c5c92af35,19563,2024-12-13 06:52:12,end_session,https://myfrontsite.com/checkout
6ddecca9-471f-4362-900e-0b423451ea42,16232,2024-12-13 06:53:31,conversion,https://myfrontsite.com/buy-product
a1579f4d-9e96-47d2-8911-fa113f0e0a94,47732,2024-12-13 06:53:32,in-page,https://myfrontsite.com/display-product/1
bd18d848-134b-4d7a-85f6-6360e2edb025,31243,2024-12-13 06:54:56,in-page,https://myfrontsite.com/contact
1487dbd9-cab7-463c-b932-0da83aa8e840,47732,2024-12-13 06:55:11,conversion,https://myfrontsite.com/checkout
26397b43-2a39-4d22-b84e-9540b6c32800,19563,2024-12-13 06:57:04,conversion,https://myfrontsite.com/buy-product
3678df82-7f3c-4337-a7d4-7217310afeee,37016,2024-12-13 06:58:32,start_session,https://myfrontsite.com/checkout
15db707d-7e0b-4152-b1c9-c07fa9463623,68620,2024-12-13 06:59:32,end_session,https://myfrontsite.com/checkout
70ee33e8-f2b1-4f5d-a72e-adc59ad0ca2c,22850,2024-12-13 07:00:47,conversion,https://myfrontsite.com/checkout
8c13efcb-9fb2-4571-a4c9-82ad3fc676f9,61284,2024-12-13 07:01:43,conversion,https://myfrontsite.com/home
f109c4cf-ab6d-4276-9d43-6715ff3ad13d,31243,2024-12-13 07:02:45,in-page,https://myfrontsite.com/checkout
00d3054d-693b-45ac-9e36-bc540afa8812,65429,2024-12-13 07:03:51,conversion,https://myfrontsite.com/display-product/2
73ffb5f2-49dd-488f-ac38-8f5ffe5f5c05,96346,2024-12-13 07:05:19,conversion,https://myfrontsite.com/checkout
e3123250-8e0e-4ae3-8dd7-f425fb9f6c8c,47732,2024-12-13 07:06:56,in-page,https://myfrontsite.com/search-products
61ba4521-68ea-4d17-bfc9-00bd793bb750,94405,2024-12-13 07:08:05,conversion,https://myfrontsite.com/checkout
1e9181df-acd4-46ea-9bed-692301c0b049,66826,2024-12-13 07:08:46,end_session,https://myfrontsite.com/search-products
2688b559-efda-4f21-87a8-3679e80b7f77,32549,2024-12-13 07:09:34,end_session,https://myfrontsite.com/contact
742259d9-08fa-4d9e-b145-8b60cc4f38fc,48986,2024-12-13 07:10:22,start_session,https://myfrontsite.com/display-product/2
83addb16-4035-4bba-b2af-66b33fb0d883,38252,2024-12-13 07:12:11,in-page,https://myfrontsite.com/checkout
e516fb8c-69b2-4ec7-8fd1-2287674a247a,66826,2024-12-13 07:12:26,in-page,https://myfrontsite.com/home
bb04ed8d-c2bc-47b6-ab7d-d6ca29def011,65429,2024-12-13 07:13:01,in-page,https://myfrontsite.com/display-product/2
040db9e3-bde0-43be-a17e-1bbc04fca6e7,22850,2024-12-13 07:13:18,start_session,https://myfrontsite.com/home
2791f212-cb70-4467-a5cf-0b0a2b919d8e,37016,2024-12-13 07:14:04,conversion,https://myfrontsite.com/contact
82e8d955-4901-4ab0-b9f4-abea0fb27d3b,22850,2024-12-13 07:14:19,conversion,https://myfrontsite.com/checkout
28495ca5-7d29-42c2-8f42-b053d19ae026,22850,2024-12-13 07:15:42,end_session,https://myfrontsite.com/display-product/1
fc1ad9d0-d723-45f9-a629-6c05251c3db9,32549,2024-12-13 07:16:38,conversion,https://myfrontsite.com/display-product/1
bfae7dae-a390-41a6-abd6-7a549369ceb2,22850,2024-12-13 07:18:01,in-page,https://myfrontsite.com/buy-product
95c2a067-21bc-4cb3-9fc9-c1bd934ad737,62972,2024-12-13 07:19:33,in-page,https://myfrontsite.com/contact
7030afa6-b378-4778-a4bf-d2c3b283a8ab,37016,2024-12-13 07:20:02,start_session,https://myfrontsite.com/buy-product
